"Ensemle_ID"	"Ensemle_ID"	"ENTREZID"	"SYMBOL"	"GENENAME"	"ERR1084811_ER"	"ERR1084806_ER"	"ERR1084805_ER"	"ERR1084775_ER"	"ERR1084765_ER"	"ERR1084764_ER"	"ERR1084763_ER"	"ERR1084808_TN"	"ERR1084809_TN"	"ERR1084807_TN"	"ERR1084810_TN"	"ERR1084803_TN"	"ERR1084802_TN"	"ERR1084801_TN"	"ERR1084804_TN"	"ERR1084800_TN"	"ERR1084799_TN"	"ERR1084798_TN"	"ERR1084768_TN"	"ERR1084766_TN"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"1957"	"ENSG00000175216"	"9793"	"CKAP5"	"cytoskeleton associated protein 5"	2690	5870	5094	4275	4067	4120	3548	4268	3256	9640	941	4001	4675	6105	11449	6679	8581	11019	9094	715	4809.53100448535	0.740580868847219	0.222444656343599	3.32928145373509	0.000870703673111571	0.00739266598727652
"1958"	"ENSG00000175221"	"10025"	"MED16"	"mediator complex subunit 16"	3621	2363	3006	5314	3071	3877	3627	1985	2768	1955	76	2959	1423	1984	1589	1767	2929	1756	2668	126	2032.04453579381	-0.811945090014471	0.285642886895124	-2.84251814858804	0.00447586827295128	0.0259479657813204
"1959"	"ENSG00000175279"	"378708"	"CENPS"	"centromere protein S"	132	226	134	167	212	165	147	36	120	110	15	87	36	81	120	131	155	53	96	17	97.5826351893512	-0.807366993273149	0.250584270880348	-3.22193803480451	0.00127326668806131	0.00998026462276871
"1960"	"ENSG00000175322"	"162655"	"ZNF519"	"zinc finger protein 519"	84	112	307	102	89	58	66	74	153	406	39	156	300	155	152	449	204	388	263	97	180.963661052608	1.33127051978212	0.387329981936882	3.43704485029785	0.000588098212632074	0.00540436293717639
"1961"	"ENSG00000175324"	"27257"	"LSM1"	"LSM1 homolog, mRNA degradation associated"	3943	1375	1051	897	4750	4391	4068	509	1143	1402	73	3379	500	817	1154	638	1288	241	329	38	1327.28116878847	-1.64712996468508	0.494120061289155	-3.33346102238337	0.000857726885923252	0.00729902759153444
"1962"	"ENSG00000175325"	"5626"	"PROP1"	"PROP paired-like homeobox 1"	8	3	2	26	11	14	25	0	1	3	1	14	0	3	0	0	1	4	2	0	4.94076995165218	-2.27024294546104	0.808019617050477	-2.8096384017855	0.00495971891348143	0.0281372589106376
"1963"	"ENSG00000175354"	"5771"	"PTPN2"	"protein tyrosine phosphatase, non-receptor type 2"	893	975	713	1190	525	418	430	747	1779	1547	168	1009	1033	1248	1169	975	1191	1274	1467	141	840.612527481965	0.743093048119468	0.205591748092752	3.61441086528543	0.000301031357277504	0.00317968159779182
"1964"	"ENSG00000175497"	"57628"	"DPP10"	"dipeptidyl peptidase like 10"	337	0	0	0	0	0	0	0	0	103	0	1	150	103	0	304	0	0	0	2	28.6545111499734	5.83589410026467	2.12618591665535	2.74477130835527	0.00605530786922129	0.0326371885503631
"1965"	"ENSG00000175536"	"387787"	"LIPT2"	"lipoyl(octanoyl) transferase 2"	125	213	183	128	195	220	229	118	206	86	4	76	35	71	71	92	86	97	99	3	96.3573624412344	-1.05781255303311	0.315558480311236	-3.35219180923226	0.000801744508250622	0.00690780329102794
"1966"	"ENSG00000175538"	"10008"	"KCNE3"	"potassium voltage-gated channel subfamily E regulatory subunit 3"	0	1	5	0	2	0	1	129	76	33	0	0	0	7	41	19	0	5	3	15	18.7099534406083	4.83799505608508	1.26013246527339	3.83927498847152	0.000123398161110601	0.00151373413070521
"1967"	"ENSG00000175544"	"57010"	"CABP4"	"calcium binding protein 4"	2	480	171	0	717	862	663	0	72	149	16	66	5	0	30	8	134	1	51	1	140.070443554586	-3.13662798729969	1.07721103370161	-2.91180454819639	0.00359347411666905	0.0219491894984311
"1968"	"ENSG00000175606"	"54968"	"TMEM70"	"transmembrane protein 70"	471	1308	610	1069	960	874	894	343	714	740	24	1059	220	319	586	319	675	285	490	61	502.509766740809	-0.822883097659347	0.309555666890786	-2.65827179300086	0.00785425229911932	0.0395467852745162
"1969"	"ENSG00000175662"	"146691"	"TOM1L2"	"target of myb1 like 2 membrane trafficking protein"	5376	2254	2257	4805	5161	6355	5649	2989	1295	5418	620	3023	920	1564	607	1349	2090	1482	2868	136	2452.36960034775	-1.02304364939769	0.385969156103337	-2.65058394750015	0.0080352755953354	0.0401488232118235
"1970"	"ENSG00000175745"	"7025"	"NR2F1"	"nuclear receptor subfamily 2 group F member 1"	110	0	2	26	5	0	0	1	198	216	30	867	103	67	49	232	0	46	191	50	109.732338879011	3.17035603576803	1.12831517541999	2.80981422995392	0.00495701030541721	0.0281279769104667
"1971"	"ENSG00000175793"	"2810"	"SFN"	"stratifin"	109	1706	4211	1080	1071	920	724	27974	1617	9031	1322	5056	4729	5764	4329	2988	5148	4523	3170	9	4097.38294619987	2.42190942997604	0.675490627257764	3.58540789797199	0.000336551765187623	0.00347920502387693
"1972"	"ENSG00000175868"	"797"	"CALCB"	"calcitonin related polypeptide beta"	22	0	3	0	0	0	0	268	14	42	0	81	0	52	8	52	8	14	5	5	27.8964389413104	3.72398658913355	1.24019471889241	3.00274346633193	0.00267557863613919	0.0176401208873862
"1973"	"ENSG00000175985"	"400224"	"PLEKHD1"	"pleckstrin homology and coiled-coil domain containing D1"	663	33	12	1504	21	10	19	3	22	6	0	30	3	23	0	45	20	6	261	7	108.145088213773	-3.09617635132582	1.05736100361915	-2.92821121710388	0.00340918363560789	0.0211127884795958
"1974"	"ENSG00000176043"	NA	NA	NA	3	1	8	0	3	0	2	2	7	30	5	41	0	29	31	18	35	8	4	1	10.3764951040852	2.96591325786927	0.76594144680468	3.87224541803075	0.000107837288333355	0.00135712502932768
"1975"	"ENSG00000176148"	"55346"	"TCP11L1"	"t-complex 11 like 1"	502	645	452	616	292	280	217	710	445	1882	446	344	510	556	505	322	1225	1252	463	274	655.40005237664	1.26567340732633	0.435486966488586	2.90634049861859	0.00365683279783761	0.0222627097931492
"1976"	"ENSG00000176194"	"1149"	"CIDEA"	"cell death inducing DFFA like effector a"	0	0	1	0	0	0	0	10	2	49	1	2	3	0	0	5	4	0	0	1	3.32499375281936	4.69565473197391	1.3899360078376	3.37832440162422	0.000729289925557865	0.00642711252607733
"1977"	"ENSG00000176244"	"414149"	"ACBD7"	"acyl-CoA binding domain containing 7"	32	7	176	20	13	42	34	2	55	69	16	21	47	99	77	74	463	1471	90	14	60.5151383913797	1.71060941117077	0.599369752862255	2.85401357509592	0.00431706865554805	0.025256247965438
"1978"	"ENSG00000176248"	"29882"	"ANAPC2"	"anaphase promoting complex subunit 2"	1853	3131	1530	3957	2815	3204	2850	1543	1429	1329	231	1905	1015	1959	2912	1278	1318	2131	1336	146	1620.06689890451	-0.742120906598545	0.218841224264046	-3.39113852563322	0.000696029112297424	0.00619015107772958
"1979"	"ENSG00000176402"	"349149"	"GJC3"	"gap junction protein gamma 3"	49	41	138	52	72	189	158	1	377	161	95	644	23	2770	60	79	331	983	164	0	274.789741671651	2.26649056619394	0.868207787373243	2.61053931922356	0.00903995792878106	0.0439057364070631
"1980"	"ENSG00000176407"	"56888"	"KCMF1"	"potassium channel modulatory factor 1"	1600	2495	2383	2308	2224	1897	1859	2808	3841	4869	213	3727	2621	3751	2530	2718	2470	2613	3746	281	2184.72413336337	0.562673763235497	0.17971114133823	3.13098987099805	0.00174218169280067	0.012692277571412
"1981"	"ENSG00000176422"	"283377"	"SPRYD4"	"SPRY domain containing 4"	890	827	415	1559	1220	1123	838	375	522	294	59	639	267	360	419	875	505	345	304	11	496.852213759992	-1.17454559944261	0.332848461616664	-3.5287698003403	0.000417496128276532	0.0041319513042674
"1982"	"ENSG00000176531"	"653583"	"PHLDB3"	"pleckstrin homology like domain family B member 3"	2624	1492	506	939	1047	990	1121	593	688	809	169	307	805	466	207	491	297	224	657	74	663.991679753694	-1.1378775770329	0.38670753287682	-2.94247585136997	0.00325599179263816	0.0204024592646357
"1983"	"ENSG00000176619"	"84823"	"LMNB2"	"lamin B2"	1910	4201	7479	4074	3422	3773	3471	6062	7147	5700	515	4878	5929	7364	8539	5037	5924	7090	7158	1063	4495.95181151612	0.725285390515215	0.208759021784929	3.47427088091277	0.00051224362421765	0.00486408889658085
"1984"	"ENSG00000176624"	"51320"	"MEX3C"	"mex-3 RNA binding family member C"	576	668	1040	873	482	492	431	765	380	3001	58	855	1968	1090	2296	2243	991	2352	3074	152	1004.63144583168	1.31277123381114	0.373088373728967	3.51866025920392	0.000433731761069431	0.00426048048598051
"1985"	"ENSG00000176654"	NA	NA	NA	1	0	1	0	0	0	1	0	16	7	1	1	0	12	4	0	12	7	20	1	3.8011667879627	4.03927160559855	1.1283289932452	3.57987043653035	0.000343764610577989	0.00353565272220742
"1986"	"ENSG00000176697"	"627"	"BDNF"	"brain derived neurotrophic factor"	915	20	12	27	175	75	77	11	2	100	16	0	35	7	0	39	5	21	35	8	73.4705639589044	-2.67642268573971	0.934916095253979	-2.86274105165836	0.00419993653603626	0.0247254176275248
"1987"	"ENSG00000176753"	"644809"	"C15orf56"	"chromosome 15 open reading frame 56"	27	32	10	42	128	179	168	5	7	54	0	44	19	26	29	18	32	41	32	0	35.5745150390355	-1.79422084631962	0.569575603585012	-3.15010129476485	0.00163213862846355	0.0120887037019806
"1988"	"ENSG00000176826"	"360132"	"FKBP9P1"	"FK506 binding protein 9 pseudogene 1"	2	101	130	68	4	6	10	370	199	295	12	163	392	16	7	9	109	80	230	27	106.482230745609	2.05235683655665	0.782207461580371	2.62380114913513	0.00869545356665407	0.0426112968409261
"1989"	"ENSG00000176834"	"54621"	"VSIG10"	"V-set and immunoglobulin domain containing 10"	1453	1742	1021	3544	1074	1182	1127	802	1219	822	78	751	670	1632	873	449	762	637	114	16	826.087412012435	-1.07695004490334	0.415326331768192	-2.59302134858241	0.00951368648352391	0.0456179534099676
"1990"	"ENSG00000176842"	"10265"	"IRX5"	"iroquois homeobox 5"	4531	4343	5222	4409	5495	7418	7037	467	2005	5313	94	2027	766	2191	3115	2465	3378	1626	2304	9	2554.57408371262	-1.48111510984108	0.456555209165107	-3.24410954055166	0.00117818427176274	0.00934954278230599
"1991"	"ENSG00000176887"	"6664"	"SOX11"	"SRY-box 11"	7	0	930	0	42	9	22	0	73	404	298	2231	2317	2341	1642	1824	10	4126	4	60	756.429258509489	3.40450030703188	1.25269452261766	2.71774183215693	0.00657291023305711	0.034723636172635
"1992"	"ENSG00000176912"	"494514"	"TYMSOS"	"TYMS opposite strand"	155	320	323	399	274	324	301	333	451	525	100	652	429	747	497	764	873	660	283	343	468.327173413974	1.32410870173585	0.348268024357607	3.80198183332568	0.000143543254735068	0.00171945654659988
"1993"	"ENSG00000177000"	"4524"	"MTHFR"	"methylenetetrahydrofolate reductase"	830	922	1287	2739	2623	2116	1780	958	737	1109	128	1000	573	399	764	514	889	1278	1006	117	932.130764125337	-0.990154300421325	0.258616833957348	-3.82865370853866	0.000128846150030797	0.0015695531708582
"1994"	"ENSG00000177182"	"157807"	"CLVS1"	"clavesin 1"	97	167	300	1	132	100	125	585	531	637	541	186	394	270	348	115	482	241	404	190	423.941789839127	2.51431058875425	0.663263481575765	3.79081716180244	0.000150152460426212	0.00178434462147634
"1995"	"ENSG00000177291"	"219770"	"GJD4"	"gap junction protein delta 4"	1	0	0	4	0	0	1	1	5	1	0	1	4	3	10	9	33	5	0	0	3.20887728432778	2.84525415828929	1.09448832408116	2.59962038487522	0.00933269373925072	0.0449529033423928
"1996"	"ENSG00000177352"	"64925"	"CCDC71"	"coiled-coil domain containing 71"	451	837	1120	1231	1194	1143	1077	333	385	484	25	427	585	378	820	592	689	541	422	4	518.309187973	-1.08183581821824	0.361650511526019	-2.99138473122389	0.0027771536210027	0.0181558845358429
"1997"	"ENSG00000177359"	"144203"	"OVOS2"	"alpha-2-macroglobulin like 1 pseudogene"	8	81	13	780	79	105	57	171	2499	1459	23	24	164	8204	897	88	281	24	1176	14	633.931608561713	2.91248243714691	0.939072210913551	3.10144672933467	0.00192577518851463	0.0136727953083847
"1998"	"ENSG00000177374"	"3090"	"HIC1"	"HIC ZBTB transcriptional repressor 1"	17	23	31	22	41	15	32	112	119	32	3	41	10	47	14	25	69	197	143	6	43.3769384015299	1.46089839052395	0.513456692221414	2.84522222157341	0.00443804493113757	0.0258028384856894
"1999"	"ENSG00000177452"	NA	NA	NA	0	0	0	0	1	0	0	1	5	1	0	1	1	3	9	3	4	28	0	0	2.21128674484743	4.20387585292494	1.22106839695914	3.44278491147095	0.000575757034678501	0.00532265764840079
"2000"	"ENSG00000177455"	"930"	"CD19"	"CD19 molecule"	2	104	0	0	0	0	0	1	1	40	14	1	0	0	3	0	0	0	7	0	5.85402913714319	5.02657137910126	1.83167953989787	2.74424170255325	0.00606508634581608	0.0326693858925554
"2001"	"ENSG00000177463"	"7182"	"NR2C2"	"nuclear receptor subfamily 2 group C member 2"	480	748	1017	461	586	584	470	453	1100	1796	489	506	1252	607	1090	1342	1088	1114	462	529	906.866373961126	1.20324590553889	0.398692149675211	3.01798243712372	0.0025446365153354	0.0169946987236317
"2002"	"ENSG00000177465"	"122970"	"ACOT4"	"acyl-CoA thioesterase 4"	492	640	1145	294	150	228	216	119	167	225	6	472	168	107	45	228	263	72	89	11	210.801500653917	-1.41133892647271	0.477645352908569	-2.95478416753878	0.00312887857412807	0.019807154473208
"2003"	"ENSG00000177469"	"284119"	"CAVIN1"	"caveolae associated protein 1"	61	11	2094	64	6	0	6	5580	1135	7660	87	316	7474	2828	3814	5932	4001	822	3368	447	2062.23384416754	3.7153443998209	0.966869540692588	3.84265326753341	0.000121711359535679	0.00149860143084238
"2004"	"ENSG00000177548"	"79874"	"RABEP2"	"rabaptin, RAB GTPase binding effector protein 2"	3204	2131	1206	5372	1738	1661	1407	800	2341	2205	161	1804	1196	949	980	1487	620	919	1037	114	1325.22586083415	-0.901779381435709	0.312350658342492	-2.88707373379988	0.00388843094826715	0.0233688997434011
"2005"	"ENSG00000177606"	"3725"	"JUN"	"Jun proto-oncogene, AP-1 transcription factor subunit"	2582	892	3524	4883	2928	1658	1595	3011	2049	7752	586	4933	1530	5778	9994	8463	4353	1989	7825	459	3300.81411032133	0.989197053818445	0.360067884108535	2.74725155304402	0.0060097021361366	0.0324580844160738
"2006"	"ENSG00000177675"	"283316"	"CD163L1"	"CD163 molecule like 1"	87	0	12	31	39	132	90	5	1031	499	23	196	126	275	5	162	935	88	100	74	180.250982354934	2.46579670221249	0.813030832646926	3.03284525407821	0.0024225979520588	0.0163629864766021
"2007"	"ENSG00000177679"	"222183"	"SRRM3"	"serine/arginine repetitive matrix 3"	105	100	93	846	3515	3702	3128	1034	288	252	6	261	13	38	0	162	90	33	12	137	599.595077617353	-2.56912432455509	0.976671500821673	-2.63048970139263	0.00852619528677204	0.0420016010116774
"2008"	"ENSG00000177738"	"648987"	"LOC648987"	"uncharacterized LOC648987"	101	47	190	68	244	193	163	128	116	361	91	164	243	169	373	806	451	144	71	105	220.735255591479	1.28689515641239	0.468313630825628	2.74793444329949	0.00599719987774468	0.032397231965728
"2009"	"ENSG00000177842"	"253639"	"ZNF620"	"zinc finger protein 620"	500	367	372	149	369	312	304	82	315	240	2	103	232	208	188	130	88	174	70	5	172.402800871466	-1.20070377376702	0.401106476422692	-2.99347889985625	0.00275816579693901	0.0180575173131102
"2010"	"ENSG00000177868"	"374969"	"SVBP"	"small vasohibin binding protein"	242	342	447	186	165	121	73	360	470	413	259	341	368	677	664	394	431	242	122	101	351.126886392545	1.3160009296842	0.426373886012218	3.08649514629629	0.00202531253107205	0.0142391804233275
"2011"	"ENSG00000177981"	"140461"	"ASB8"	"ankyrin repeat and SOCS box containing 8"	1176	1497	960	2015	1401	1315	1218	349	727	777	69	697	316	600	421	886	824	885	487	273	762.942732428154	-0.893256329910066	0.289632110248279	-3.08410669364093	0.00204164362346583	0.0143171623830584
"2012"	"ENSG00000178015"	"285601"	"GPR150"	"G protein-coupled receptor 150"	1	0	0	3	0	0	0	0	7	0	0	21	5	42	12	0	9	12	2	5	6.07842406153485	4.32228406214424	1.27495540390886	3.39014529362567	0.000698555895617853	0.00620655351102834
"2013"	"ENSG00000178026"	"388886"	"LRRC75B"	"leucine rich repeat containing 75B"	1648	509	512	2558	2559	2462	2135	572	1337	964	128	1835	265	493	460	356	866	983	1088	18	908.725127167914	-1.13992791942656	0.436589746243814	-2.61098188684892	0.00902826754610732	0.0438652043222965
"2014"	"ENSG00000178075"	"54762"	"GRAMD1C"	"GRAM domain containing 1C"	200	492	126	274	200	376	322	21	110	304	0	172	23	236	115	158	79	80	14	14	134.237325086784	-1.44498909000965	0.528844455027222	-2.73235178373056	0.00628839581416748	0.0336086800767293
"2015"	"ENSG00000178149"	"55152"	"DALRD3"	"DALR anticodon binding domain containing 3"	2472	5443	7856	5257	5664	5234	5615	1999	2050	2820	2244	2726	4892	2937	2310	2430	3157	3317	2117	301	3001.83303528807	-0.839058989316393	0.234842091148847	-3.57286457981923	0.00035309738404496	0.00362169929266608
"2016"	"ENSG00000178184"	"84552"	"PARD6G"	"par-6 family cell polarity regulator gamma"	110	268	428	169	222	132	158	317	353	822	144	515	241	226	387	549	285	132	233	295	350.491846123214	1.4300098681204	0.457152901649352	3.12807785526702	0.00175953566569936	0.0127902832328983
"2017"	"ENSG00000178209"	"5339"	"PLEC"	"plectin"	58143	9854	30750	36772	87569	83631	78233	27815	12442	35066	1399	10553	27362	3633	21318	8188	9458	14243	22021	588	24089.9636617074	-1.73427465071231	0.467219748949465	-3.71190356274921	0.00020570636690892	0.00232846822827805
"2018"	"ENSG00000178233"	"441151"	"TMEM151B"	"transmembrane protein 151B"	1	0	4	2	2	4	2	17	2	17	1	21	1	6	5	7	9	2	6	8	7.11711450899627	2.41319451979322	0.717188572005148	3.36479778678891	0.000765997755074307	0.0066846199207214
"2019"	"ENSG00000178404"	"100653515"	"CEP295NL"	"CEP295 N-terminal like"	6	0	16	4	8	5	1	39	52	23	3	3	43	4	32	23	21	28	0	3	14.8111586027801	2.21125490315227	0.702312208938497	3.14853547326829	0.00164090806275775	0.0121330971981808
"2020"	"ENSG00000178449"	"84987"	"COX14"	"cytochrome c oxidase assembly factor COX14"	402	668	812	677	837	646	619	276	505	396	8	295	215	463	290	304	501	303	240	8	342.67298148955	-1.08383049827184	0.31798983397353	-3.40838096843706	0.000653495889057948	0.00587161242970976
"2021"	"ENSG00000178602"	"150677"	"OTOS"	"otospiralin"	0	0	4	2	29	32	25	1	0	0	0	0	0	0	0	0	0	0	0	0	3.70381707892176	-5.45066723629633	1.50891702463412	-3.61230415411211	0.00030348830042743	0.00319919117978706
"2022"	"ENSG00000178750"	"415117"	"STX19"	"syntaxin 19"	6	24	3	3	0	0	1	0	75	3	12	92	3	224	71	30	15	72	0	2	28.6618619734102	3.26743476460443	1.03903688249418	3.14467640143921	0.00166270635617063	0.0122562674545495
"2023"	"ENSG00000178814"	"26873"	"OPLAH"	"5-oxoprolinase, ATP-hydrolysing"	1338	834	526	5439	11479	13353	12218	1545	588	2679	85	170	2313	105	2770	1170	750	1383	4361	238	2627.19433076554	-2.0077314168187	0.653485537095495	-3.07234254294645	0.00212385849701278	0.0147791023616753
"2024"	"ENSG00000178826"	"135932"	"TMEM139"	"transmembrane protein 139"	81	35	245	374	154	190	131	33	1137	2134	626	17	34	1502	58	134	990	1311	323	12	514.451871895768	2.43458543743744	0.803154384171518	3.03127952161875	0.00243519695074038	0.0164269316942047
"2025"	"ENSG00000178860"	"9242"	"MSC"	"musculin"	0	0	0	0	1	0	0	54	4	6	0	0	48	0	53	2	0	0	0	417	7.89624260449354	5.96689246873963	1.88933578189491	3.15819587281363	0.00158748854514677	0.0118348669907801
"2026"	"ENSG00000178896"	"54512"	"EXOSC4"	"exosome component 4"	1880	1782	1113	2130	7536	7402	7000	1000	1203	2357	114	3146	1720	1306	2171	706	886	1260	1876	45	1918.52792707894	-1.48610905273972	0.435663269316305	-3.41114148794757	0.000646915128175625	0.00582046074328031
"2027"	"ENSG00000178934"	"3963"	"LGALS7"	"galectin 7"	2	3	1230	0	0	0	1	0	518	258	2	156	10	219	0	19	21	8	30	0	48.8655627148917	4.47483457478527	1.26083688359376	3.54909872404008	0.000386552126397374	0.00388284282612943
"2028"	"ENSG00000178951"	"51341"	"ZBTB7A"	"zinc finger and BTB domain containing 7A"	4689	6358	5933	5942	5333	6316	5488	3620	3437	4437	219	3496	4850	4761	3070	1691	2865	1830	3962	119	3281.74175691169	-0.804877418174602	0.301644989121572	-2.66829368032437	0.00762375863119992	0.0386971777860423
"2029"	"ENSG00000178982"	"27335"	"EIF3K"	"eukaryotic translation initiation factor 3 subunit K"	3539	3557	2964	3403	3145	3330	3278	2794	4260	4292	1022	6499	4863	6943	3458	5710	6700	8227	5259	2003	4247.12046066758	0.942566705550974	0.261605575802889	3.60300694149258	0.000314557125009776	0.00329336914875505
"2030"	"ENSG00000179041"	"23212"	"RRS1"	"ribosome biogenesis regulator homolog"	1454	1405	1028	1137	1837	1608	1845	733	956	1537	60	715	574	992	1341	805	1188	1083	1469	124	925.593980419323	-0.585879749664044	0.207869869883251	-2.81849288688687	0.00482496800859207	0.0275096599915966
"2031"	"ENSG00000179051"	"55920"	"RCC2"	"regulator of chromosome condensation 2"	4177	5322	7805	8372	5236	3916	3705	5542	9534	9733	1347	5240	6051	7504	5777	7213	7845	9605	5516	994	5429.30428370324	0.485216950364534	0.168163217807142	2.88539287420751	0.00390925479424697	0.0234836390023064
"2032"	"ENSG00000179057"	"283284"	"IGSF22"	"immunoglobulin superfamily member 22"	11	49	61	102	14	9	9	65	38	142	43	50	53	100	89	183	22	48	142	58	77.0281217924687	1.86831860645676	0.573789544619722	3.25610430509846	0.00112952248693345	0.00903445753729908
"2033"	"ENSG00000179058"	"375759"	"C9orf50"	"chromosome 9 open reading frame 50"	12	22	33	45	19	44	27	17	12	10	7	2	11	10	10	4	2	2	3	3	14.3813382787605	-1.42964239130239	0.528756277609369	-2.7037832964672	0.00685549818064744	0.0357311507917012
"2034"	"ENSG00000179082"	NA	NA	NA	52	292	81	355	443	552	560	8	11	0	7	0	0	0	0	40	17	1	0	23	104.984861112441	-3.89182346070986	1.21266782900807	-3.20930708938925	0.00133055299202773	0.0103304953587659
"2035"	"ENSG00000179088"	"374470"	"C12orf42"	"chromosome 12 open reading frame 42"	67	28	2	0	63	63	43	0	7	28	0	4	0	0	0	1	1	14	0	0	12.8738920400815	-3.33091748302706	1.1503897917199	-2.89546856813389	0.00378592942510576	0.0228892510447784
"2036"	"ENSG00000179091"	"1537"	"CYC1"	"cytochrome c1"	7157	6620	4843	11510	22150	22919	22437	3417	4499	7083	581	9796	5702	4192	8327	3198	3603	4703	7293	1777	7117.503645551	-1.16810045534504	0.359098248209736	-3.25287149455208	0.00114245150509733	0.00912117979427323
"2037"	"ENSG00000179131"	NA	NA	NA	4	1	0	1	3	1	6	4	9	13	5	13	10	18	6	1	3	2	4	0	5.48378915046075	1.87543427296491	0.691594941229393	2.71175244519732	0.00669285561596596	0.0351606409710798
